X,x,fecha
7837,incidencia,21_1
7838,equilibrio,21_1
7839,actual,21_1
7840,trayectoria,21_1
7841,futura,21_1
7842,cambio,21_1
7843,debiera,21_1
7844,significativa,21_1
7845,dado,21_1
7846,efectos,21_1
7847,contrarios,21_1
7848,sustitucion,21_1
7849,riqueza,21_1
7850,finalmente,21_1
7851,austeridad,21_1
7852,politica,21_1
7853,fiscal,21_1
7854,comprometido,21_1
7855,autoridades,21_1
7856,gubernamenta,21_1
7857,dato,21_1
7858,conocido,21_1
7859,asumio,21_1
7860,nuevo,21_1
7861,equipo,21_1
7862,economico,21_1
7863,bien,21_1
7864,percepcion,21_1
7865,compromiso,21_1
7866,austeridad,21_1
7867,fiscal,21_1
7868,haberse,21_1
7869,tornado,21_1
7870,marginalmente,21_1
7871,positiva,21_1
7872,transcurso,21_1
7873,debiera,21_1
7874,incidir,21_1
7875,mayormente,21_1
7876,evolucion,21_1
7877,tcr,21_1
7878,cheung,21_1
7879,chinn,21_1
7880,politica,21_1
7881,monetaria,21_1
7882,variables,21_1
7883,importantes,21_1
7884,considerar,21_1
7885,productividad,21_1
7886,terminos,21_1
7887,comparativos,21_1
7888,fuertes,21_1
7889,ganancias,21_1
7890,productividad,21_1
7891,observadas,21_1
7892,economia,21_1
7893,norteamericana,21_1
7894,equiparadas,21_1
7895,aumentos,21_1
7896,pro,21_1
7897,ductividad,21_1
7898,regiones,21_1
7899,mundo,21_1
7900,provoco,21_1
7901,apreciacion,21_1
7902,cambio,21_1
7903,vis,21_1
7904,vis,21_1
7905,socios,21_1
7906,comerciales,21_1
7907,futuro,21_1
7908,tasa,21_1
7909,crecimiento,21_1
7910,productividad,21_1
7911,econo,21_1
7912,norteamericana,21_1
7913,debiera,21_1
7914,tender,21_1
7915,normalizarse,21_1
7916,considerando,21_1
7917,perspectivas,21_1
7918,actuales,21_1
7919,pesimistas,21_1
7920,respecto,21_1
7921,crecimiento,21_1
7922,economia,21_1
7923,norteamericana,21_1
7924,lado,21_1
7925,recientemente,21_1
7926,observo,21_1
7927,importante,21_1
7928,au,21_1
7929,mento,21_1
7930,productividad,21_1
7931,industria,21_1
7932,asociada,21_1
7933,sector,21_1
7934,transable,21_1
7935,productividad,21_1
7936,sectores,21_1
7937,construccion,21_1
7938,relacionados,21_1
7939,sector,21_1
7940,transable,21_1
7941,economia,21_1
7942,evolucion,21_1
7943,debiera,21_1
7944,traducirse,21_1
7945,apreciacion,21_1
7946,cambio,21_1
7947,equilibrio,21_1
7948,perjui,21_1
7949,cio,21_1
7950,productividad,21_1
7951,sectorial,21_1
7952,relativa,21_1
7953,debiera,21_1
7954,tender,21_1
7955,equipa,21_1
7956,rarse,21_1
7957,tiempo,21_1
7958,variable,21_1
7959,relevante,21_1
7960,evolucion,21_1
7961,tasa,21_1
7962,interes,21_1
7963,equilibrio,21_1
7964,decir,21_1
7965,aquella,21_1
7966,tasa,21_1
7967,permite,21_1
7968,igualar,21_1
7969,flujos,21_1
7970,ahorro,21_1
7971,inversion,21_1
7972,comportamiento,21_1
7973,prudente,21_1
7974,consumidores,21_1
7975,mayores,21_1
7976,desempleo,21_1
7977,caida,21_1
7978,ingreso,21_1
7979,permanente,21_1
7980,traduce,21_1
7981,reduccion,21_1
7982,crecimiento,21_1
7983,consumo,21_1
7984,privado,21_1
7985,consistente,21_1
7986,menor,21_1
7987,tasa,21_1
7988,interes,21_1
7989,equilibrio,21_1
7990,ajuste,21_1
7991,tasa,21_1
7992,interes,21_1
7993,mercado,21_1
7994,nuevo,21_1
7995,equilibrio,21_1
7996,produce,21_1
7997,depreciacion,21_1
7998,cambio,21_1
7999,acompanada,21_1
8000,expectativas,21_1
8001,apreciacion,21_1
8002,futura,21_1
8003,finalmente,21_1
8004,prolongacion,21_1
8005,alla,21_1
8006,esperado,21_1
8007,relativa,21_1
8008,escasez,21_1
8009,flujos,21_1
8010,capitales,21_1
8011,incremento,21_1
8012,riesgo,21_1
8013,soberano,21_1
8014,region,21_1
8015,parece,21_1
8016,haber,21_1
8017,jugado,21_1
8018,rol,21_1
8019,importante,21_1
8020,reciente,21_1
8021,episodio,21_1
8022,depreciacion,21_1
8023,margen,21_1
8024,riesgo,21_1
8025,soberano,21_1
8026,comienza,21_1
8027,lentamente,21_1
8028,disminuir,21_1
8029,desaceleracion,21_1
8030,economia,21_1
8031,norteamericana,21_1
8032,debiera,21_1
8033,liberar,21_1
8034,recursos,21_1
8035,disponibles,21_1
8036,implica,21_1
8037,mejores,21_1
8038,perspectivas,21_1
8039,flujos,21_1
8040,capitales,21_1
8041,mediano,21_1
8042,d,21_1
8043,m,21_1
8044,da,21_1
8045,f,21_1
8046,rta,21_1
8047,u,21_1
8048,ta,21_1
8049,demanda,21_1
8050,oferta,21_1
8051,cuenta,21_1
8052,corriente,21_1
8053,corriente,21_1
8054,seccion,21_1
8055,analiza,21_1
8056,evolucion,21_1
8057,reciente,21_1
8058,previsible,21_1
8059,sector,21_1
8060,economia,21_1
8061,incluyendo,21_1
8062,perspectivas,21_1
8063,actividad,21_1
8064,eco,21_1
8065,nomica,21_1
8066,mercado,21_1
8067,laboral,21_1
8068,cuenta,21_1
8069,corriente,21_1
8070,fin,21_1
8071,examinar,21_1
8072,incidencia,21_1
8073,comportamiento,21_1
8074,futuro,21_1
8075,inflacion,21_1
8076,pre,21_1
8077,senta,21_1
8078,primero,21_1
8079,resumen,21_1
8080,perspectivas,21_1
8081,crecimiento,21_1
8082,economi,21_1
8083,co,21_1
8084,cuenta,21_1
8085,corriente,21_1
8086,luego,21_1
8087,revisar,21_1
8088,factores,21_1
8089,influyen,21_1
8090,demanda,21_1
8091,interna,21_1
8092,externa,21_1
8093,oferta,21_1
8094,agregada,21_1
8095,perspectivas,21_1
8096,crecimiento,21_1
8097,economico,21_1
8098,cuenta,21_1
8099,corriente,21_1
8100,actividad,21_1
8101,crecio,21_1
8102,sostenidamente,21_1
8103,alcan,21_1
8104,producto,21_1
8105,interno,21_1
8106,bruto,21_1
8107,desestacionalizado,21_1
8108,zando,21_1
8109,ritmo,21_1
8110,estimandose,21_1
8111,cuarto,21_1
8112,tri,21_1
8113,mestre,21_1
8114,pib,21_1
8115,expandio,21_1
8116,relacion,21_1
8117,cuarto,21_1
8118,evolucion,21_1
8119,variacion,21_1
8120,anuales,21_1
8121,largo,21_1
8122,evidencia,21_1
8123,menciono,21_1
8124,luego,21_1
8125,crecer,21_1
8126,aceleradamente,21_1
8127,segunda,21_1
8128,mitad,21_1
8129,economia,21_1
8130,mode,21_1
8131,ro,21_1
8132,ritmo,21_1
8133,expansion,21_1
8134,trimestral,21_1
8135,mo,21_1
8136,modo,21_1
8137,demanda,21_1
8138,interna,21_1
8139,crecio,21_1
8140,cerca,21_1
8141,muestra,21_1
8142,crecimiento,21_1
8143,gasto,21_1
8144,digitos,21_1
8145,observadas,21_1
8146,primera,21_1
8147,pasado,21_1
8148,expli,21_1
8149,caron,21_1
8150,gran,21_1
8151,baja,21_1
8152,comparacion,21_1
8153,crecimiento,21_1
8154,gasto,21_1
8155,motivado,21_1
8156,intensa,21_1
8157,acumulacion,21_1
8158,existencias,21_1
8159,componen,21_1
8160,estimacion,21_1
8161,tes,21_1
8162,permanentes,21_1
8163,consumo,21_1
8164,inversion,21_1
8165,fija,21_1
8166,experimentaron,21_1
8167,cre,21_1
8168,cimiento,21_1
8169,moderado,21_1
8170,finalmente,21_1
8171,creacion,21_1
8172,banco,21_1
8173,dechile,21_1
8174,empleo,21_1
8175,tendio,21_1
8176,primero,21_1
8177,estancarse,21_1
8178,luego,21_1
8179,caer,21_1
8180,termino,21_1
8181,mantener,21_1
8182,desempleo,21_1
8183,niveles,21_1
8184,elevados,21_1
8185,alla,21_1
8186,fluctuacio,21_1
8187,nes,21_1
8188,estacionales,21_1
8189,contexto,21_1
8190,expectativas,21_1
8191,privadas,21_1
8192,creci,21_1
8193,miento,21_1
8194,economico,21_1
8195,futuro,21_1
8196,moderado,21_1
8197,refleja,21_1
8198,evolucion,21_1
8199,indicadores,21_1
8200,confianza,21_1
8201,consumidores,21_1
8202,condiciones,21_1
8203,macroeconomicas,21_1
8204,cuales,21_1
8205,desenvuelve,21_1
8206,hoy,21_1
8207,economia,21_1
8208,conducen,21_1
8209,perspectivas,21_1
8210,crecimiento,21_1
8211,moderado,21_1
8212,gasto,21_1
8213,interno,21_1
8214,proximos,21_1
8215,particular,21_1
8216,persistencia,21_1
8217,desempleo,21_1
8218,elevadas,21_1
8219,baja,21_1
8220,creacion,21_1
8221,em,21_1
8222,pleo,21_1
8223,actuales,21_1
8224,niveles,21_1
8225,endeudamiento,21_1
8226,privado,21_1
8227,acotan,21_1
8228,gasto,21_1
8229,consumo,21_1
8230,hogar,21_1
8231,holguras,21_1
8232,disponibles,21_1
8233,mercado,21_1
8234,vivienda,21_1
8235,permiten,21_1
8236,anticipar,21_1
8237,expansion,21_1
8238,fuerte,21_1
8239,inversion,21_1
8240,construccion,21_1
8241,bien,21_1
8242,rior,21_1
8243,vio,21_1
8244,parcialmente,21_1
8245,compensado,21_1
8246,mejores,21_1
8247,perspectivas,21_1
8248,sectores,21_1
8249,transables,21_1
8250,economia,21_1
8251,resultado,21_1
8252,creci,21_1
8253,miento,21_1
8254,economia,21_1
8255,mundial,21_1
8256,depreciacion,21_1
8257,cam,21_1
8258,bio,21_1
8259,factores,21_1
8260,impulso,21_1
8261,adicional,21_1
8262,demanda,21_1
8263,agregada,21_1
8264,proximos,21_1
8265,conjunto,21_1
8266,antecedentes,21_1
8267,llevo,21_1
8268,proyectar,21_1
8269,disminucion,21_1
8270,presiones,21_1
8271,inflacionarias,21_1
8272,mediano,21_1
8273,tasa,21_1
8274,interes,21_1
8275,motivando,21_1
8276,reciente,21_1
8277,reduccion,21_1
8278,escenario,21_1
8279,analizado,21_1
8280,bajo,21_1
8281,supuesto,21_1
8282,tasa,21_1
8283,politica,21_1
8284,monetaria,21_1
8285,constante,21_1
8286,proximos,21_1
8287,ocho,21_1
8288,trimes,21_1
8289,tres,21_1
8290,coherente,21_1
8291,crecimiento,21_1
8292,pib,21_1
8293,menor,21_1
8294,cifras,21_1
8295,producto,21_1
8296,origen,21_1
8297,destino,21_1
8298,presente,21_1
8299,calculadas,21_1
8300,utilizan,21_1
8301,cifras,21_1
8302,cuentas,21_1
8303,nacionales,21_1
8304,nuevo,21_1
8305,publicadas,21_1
8306,utilizadas,21_1
8307,ipom,21_1
8308,politica,21_1
8309,monetaria,21_1
8310,previsto,21_1
8311,hace,21_1
8312,proximo,21_1
8313,crecimiento,21_1
8314,hoy,21_1
8315,estima,21_1
8316,demanda,21_1
8317,interna,21_1
8318,creceria,21_1
8319,alrededor,21_1
8320,luego,21_1
8321,alcanzar,21_1
8322,deficit,21_1
8323,conjunto,21_1
8324,antecedentes,21_1
8325,disponibles,21_1
8326,permiten,21_1
8327,prever,21_1
8328,cuenta,21_1
8329,corriente,21_1
8330,niveles,21_1
8331,proximo,21_1
8332,indicadores,21_1
8333,endeudamiento,21_1
8334,globales,21_1
8335,economia,21_1
8336,exterior,21_1
8337,man,21_1
8338,niveles,21_1
8339,similares,21_1
8340,inferiores,21_1
8341,observados,21_1
8342,recientes,21_1
8343,crecimiento,21_1
8344,economico,21_1
8345,cuenta,21_1
8346,corriente,21_1
8347,variacion,21_1
8348,porcentual,21_1
8349,vshflilfdflyq,21_1
8350,hpdqgd,21_1
8351,lqwhuqd,21_1
8352,sruwdflrqhv,21_1
8353,gh,21_1
8354,elhqhv,21_1
8355,vhuylflrv,21_1
8356,psruwdflrqhv,21_1
8357,gh,21_1
8358,elhqhv,21_1
8359,vhuylflrv,21_1
8360,pilflw,21_1
8361,hq,21_1
8362,xhqwd,21_1
8363,ruulhqwh,21_1
8364,f,21_1
8365,proyectado,21_1
8366,banco,21_1
8367,pib,21_1
8368,creceria,21_1
8369,proximos,21_1
8370,cualquier,21_1
8371,evidente,21_1
8372,existen,21_1
8373,margenes,21_1
8374,incertidumbre,21_1
8375,importantes,21_1
8376,alrededor,21_1
8377,proyecciones,21_1
8378,refleja,21_1
8379,presentacion,21_1
8380,proyecciones,21_1
8381,crecimiento,21_1
8382,forma,21_1
8383,inter,21_1
8384,valos,21_1
8385,confianza,21_1
8386,discute,21_1
8387,escenarios,21_1
8388,alternativos,21_1
8389,relevantes,21_1
8390,dentro,21_1
8391,esce,21_1
8392,narios,21_1
8393,grado,21_1
8394,incertidumbre,21_1
8395,curso,21_1
8396,futuro,21_1
8397,economia,21_1
8398,mundial,21_1
8399,desaceleracion,21_1
8400,unidos,21_1
8401,intensa,21_1
8402,previsto,21_1
8403,llevaria,21_1
8404,proyectar,21_1
8405,crecimiento,21_1
8406,lento,21_1
8407,exportaciones,21_1
8408,terminos,21_1
8409,inter,21_1
8410,cambio,21_1
8411,lado,21_1
8412,respuesta,21_1
8413,probable,21_1
8414,politica,21_1
8415,monetaria,21_1
8416,reserva,21_1
8417,federal,21_1
8418,llevaria,21_1
8419,menores,21_1
8420,interes,21_1
8421,internacionales,21_1
8422,reduciendo,21_1
8423,costo,21_1
8424,credito,21_1
8425,agentes,21_1
8426,domesticos,21_1
8427,riesgo,21_1
8428,refiere,21_1
8429,evolucion,21_1
8430,gasto,21_1
8431,interno,21_1
8432,empleo,21_1
8433,bien,21_1
8434,estima,21_1
8435,proximos,21_1
8436,consu,21_1
8437,mo,21_1
8438,empleo,21_1
8439,creceran,21_1
8440,moderadamente,21_1
8441,existe,21_1
8442,suficiente,21_1
8443,incertidum,21_1
8444,bre,21_1
8445,funcionamiento,21_1
8446,mercado,21_1
8447,laboral,21_1
8448,descartar,21_1
8449,apriori,21_1
8450,recuperacion,21_1
8451,intensa,21_1
8452,tampoco,21_1
8453,ex,21_1
8454,cluir,21_1
8455,escenario,21_1
8456,persistencia,21_1
8457,desocupacion,21_1
8458,niveles,21_1
8459,eleva,21_1
8460,balance,21_1
8461,riesgo,21_1
8462,crecimiento,21_1
8463,actividad,21_1
8464,estima,21_1
8465,balanceado,21_1
8466,implicancias,21_1
8467,conducta,21_1
8468,politica,21_1
8469,monetaria,21_1
8470,discuten,21_1
8471,subseccion,21_1
8472,balance,21_1
8473,riesgo,21_1
8474,futuro,21_1
8475,consejo,21_1
8476,pondra,21_1
8477,especial,21_1
8478,cuidado,21_1
8479,observar,21_1
8480,desenvolvi,21_1
8481,miento,21_1
8482,economia,21_1
8483,mundial,21_1
8484,ritmo,21_1
8485,crecimiento,21_1
8486,deman,21_1
8487,da,21_1
8488,interna,21_1
8489,evolucion,21_1
8490,desempleo,21_1
8491,evidencia,21_1
8492,respecto,21_1
8493,cambios,21_1
8494,tendencia,21_1
8495,precios,21_1
8496,salarios,21_1
8497,podra,21_1
8498,evaluar,21_1
8499,comportamiento,21_1
8500,presiones,21_1
8501,inflacionarias,21_1
8502,econo,21_1
8503,demanda,21_1
8504,oferta,21_1
8505,cuenta,21_1
8506,corriente,21_1
8507,u,21_1
8508,direccion,21_1
8509,puedan,21_1
8510,poner,21_1
8511,riesgo,21_1
8512,logro,21_1
8513,ventas,21_1
8514,bienes,21_1
8515,consumo,21_1
8516,habitual,21_1
8517,meta,21_1
8518,inflacion,21_1
8519,durable,21_1
8520,desestacionalizadas,21_1
8521,habitual,21_1
8522,durable,21_1
8523,demanda,21_1
8524,interna,21_1
8525,consumo,21_1
8526,variacion,21_1
8527,existencias,21_1
8528,primeros,21_1
8529,nueve,21_1
8530,componente,21_1
8531,resto,21_1
8532,demanda,21_1
8533,interna,21_1
8534,agrupa,21_1
8535,consumo,21_1
8536,variacion,21_1
8537,exis,21_1
8538,tencias,21_1
8539,mostro,21_1
8540,crecimiento,21_1
8541,tasa,21_1
8542,crecimiento,21_1
8543,com,21_1
8544,ponente,21_1
8545,debajo,21_1
8546,observada,21_1
8547,pre,21_1
8548,vio,21_1
8549,explica,21_1
8550,estancamiento,21_1
8551,consumo,21_1
8552,menor,21_1
8553,velocidad,21_1
8554,acumulacion,21_1
8555,inventarios,21_1
8556,movil,21_1
8557,trimestral,21_1
8558,diversos,21_1
8559,antecedentes,21_1
8560,sectoriales,21_1
8561,revelan,21_1
8562,comportamiento,21_1
8563,modera,21_1
8564,consumo,21_1
8565,privado,21_1
8566,terminos,21_1
8567,desestacionalizados,21_1
8568,ine,21_1
8569,instituto,21_1
8570,nacional,21_1
8571,ventas,21_1
8572,bienes,21_1
8573,durables,21_1
8574,origen,21_1
8575,domestico,21_1
8576,exhiben,21_1
8577,leve,21_1
8578,baja,21_1
8579,mes,21_1
8580,cayendo,21_1
8581,tt,21_1
8582,importaciones,21_1
8583,bienes,21_1
8584,consumo,21_1
8585,ventas,21_1
8586,tiembrenoviembre,21_1
8587,ventas,21_1
8588,bienes,21_1
8589,habituales,21_1
8590,conti,21_1
8591,vehiculos,21_1
8592,nuevos,21_1
8593,desestacionalizadas,21_1
8594,nuan,21_1
8595,mostrando,21_1
8596,moderado,21_1
8597,incremento,21_1
8598,expandiendose,21_1
8599,perio,21_1
8600,unidades,21_1
8601,septiembrenoviembre,21_1
8602,tt,21_1
8603,frente,21_1
8604,variacion,21_1
8605,vehiculos,21_1
8606,importaciones,21_1
8607,tt,21_1
8608,ventas,21_1
8609,vehiculos,21_1
8610,nuevos,21_1
8611,contraccion,21_1
8612,tt,21_1
8613,septiembrenoviembre,21_1
8614,alcanzando,21_1
8615,niveles,21_1
8616,venta,21_1
8617,claramente,21_1
8618,inferiores,21_1
8619,observados,21_1
8620,prestamos,21_1
8621,consumo,21_1
8622,mantienen,21_1
8623,estables,21_1
8624,tal,21_1
8625,venido,21_1
8626,comportando,21_1
8627,largo,21_1
8628,septiembrenoviembre,21_1
8629,ventas,21_1
8630,super,21_1
8631,mercados,21_1
8632,comercio,21_1
8633,general,21_1
8634,exhiben,21_1
8635,niveles,21_1
8636,levemente,21_1
8637,inferio,21_1
8638,res,21_1
8639,alcanzados,21_1
8640,ventas,21_1
8641,supermercados,21_1
8642,asach,21_1
8643,crecen,21_1
8644,tt,21_1
8645,movil,21_1
8646,trimestral,21_1
8647,septiembrenoviembre,21_1
8648,ventas,21_1
8649,comercio,21_1
8650,fuentes,21_1
8651,banco,21_1
8652,asociacion,21_1
8653,nacional,21_1
8654,automotriz,21_1
8655,cnc,21_1
8656,presentan,21_1
8657,variacion,21_1
8658,tt,21_1
8659,indicadores,21_1
8660,acumulacion,21_1
8661,inventarios,21_1
8662,tiembrenoviembre,21_1
8663,apuntan,21_1
8664,niveles,21_1
8665,inferiores,21_1
8666,observados,21_1
8667,ventas,21_1
8668,comercio,21_1
8669,minorista,21_1
8670,supermercados,21_1
8671,desestacionalizadas,21_1
8672,consistentes,21_1
8673,menor,21_1
8674,dinamismo,21_1
8675,consumo,21_1
8676,ello,21_1
8677,comprueba,21_1
8678,observar,21_1
8679,reduccion,21_1
8680,brecha,21_1
8681,incremento,21_1
8682,importaciones,21_1
8683,bienes,21_1
8684,consumo,21_1
8685,ventas,21_1
8686,evolucion,21_1
8687,produccion,21_1
8688,ventas,21_1
8689,propia,21_1
8690,industria,21_1
8691,modo,21_1
8692,acumulacion,21_1
8693,ventas,21_1
8694,comercio,21_1
8695,existencias,21_1
8696,constituido,21_1
8697,solo,21_1
8698,impulso,21_1
8699,transitorio,21_1
8700,demanda,21_1
8701,interna,21_1
8702,hecho,21_1
8703,adelantado,21_1
8704,ventas,21_1
8705,supermercados,21_1
8706,detras,21_1
8707,trayectoria,21_1
8708,menos,21_1
8709,dinamica,21_1
8710,consumo,21_1
8711,posible,21_1
8712,mente,21_1
8713,percepcion,21_1
8714,agentes,21_1
8715,privados,21_1
8716,xo,21_1
8717,xo,21_1
8718,xo,21_1
8719,xo,21_1
8720,xo,21_1
8721,xo,21_1
8722,ingreso,21_1
8723,disponible,21_1
8724,permanente,21_1
8725,bajo,21_1
8726,fenomeno,21_1
8727,ligado,21_1
8728,incertidumbre,21_1
8729,familias,21_1
8730,respecto,21_1
8731,futuro,21_1
8732,particular,21_1
8733,movil,21_1
8734,trimestral,21_1
8735,materia,21_1
8736,estabilidad,21_1
8737,laboral,21_1
8738,capacidad,21_1
8739,crecimiento,21_1
8740,potencial,21_1
8741,fuentes,21_1
8742,camara,21_1
8743,nacional,21_1
8744,comercio,21_1
8745,asociacion,21_1
8746,supermercados,21_1
8747,economia,21_1
8748,efecto,21_1
8749,menor,21_1
8750,estimacion,21_1
8751,crecimiento,21_1
8752,po,21_1
8753,politica,21_1
8754,monetaria,21_1
8755,tencial,21_1
8756,proximos,21_1
8757,incide,21_1
8758,necesariamente,21_1
8759,riqueza,21_1
8760,neta,21_1
8761,indicadores,21_1
8762,endeudamiento,21_1
8763,familias,21_1
8764,ende,21_1
8765,capacidad,21_1
8766,consumo,21_1
8767,colocaciones,21_1
8768,medidas,21_1
8769,proporcion,21_1
8770,ingresos,21_1
8771,trabajo,21_1
8772,colocaciones,21_1
8773,hipotecarias,21_1
8774,colocaciones,21_1
8775,consumo,21_1
8776,factor,21_1
8777,afectado,21_1
8778,ingreso,21_1
8779,disponible,21_1
8780,consecuencia,21_1
8781,consumo,21_1
8782,privado,21_1
8783,estructura,21_1
8784,transferencias,21_1
8785,fiscales,21_1
8786,familias,21_1
8787,modo,21_1
8788,coherente,21_1
8789,meta,21_1
8790,obtener,21_1
8791,superavit,21_1
8792,tructural,21_1
8793,fisco,21_1
8794,ido,21_1
8795,reduciendo,21_1
8796,ritmo,21_1
8797,transferen,21_1
8798,cias,21_1
8799,familias,21_1
8800,partida,21_1
8801,estrechamente,21_1
8802,ligada,21_1
8803,consumo,21_1
8804,privado,21_1
8805,hecho,21_1
8806,transferencias,21_1
8807,fiscales,21_1
8808,aumentaron,21_1
8809,solo,21_1
8810,debajo,21_1
8811,experimentado,21_1
8812,decada,21_1
8813,pasada,21_1
8814,gasto,21_1
8815,consumo,21_1
8816,hogar,21_1
8817,mostro,21_1
8818,expansion,21_1
8819,moderada,21_1
8820,consistente,21_1
8821,menores,21_1
8822,ingresos,21_1
8823,trabajo,21_1
8824,corresponden,21_1
8825,masa,21_1
8826,salarial,21_1
8827,desestacionalizada,21_1
8828,holguras,21_1
8829,ingreso,21_1
8830,presenta,21_1
8831,economia,21_1
8832,banco,21_1
8833,corto,21_1
8834,perspectivas,21_1
8835,crecimiento,21_1
8836,gasto,21_1
8837,consumo,21_1
8838,moderadas,21_1
8839,septiembrenoviembre,21_1
8840,evolucion,21_1
8841,credito,21_1
8842,consumo,21_1
8843,muestra,21_1
8844,caida,21_1
8845,tt,21_1
8846,percepcion,21_1
8847,economica,21_1
8848,ipec,21_1
8849,asimismo,21_1
8850,expectativas,21_1
8851,respecto,21_1
8852,evolucion,21_1
8853,economica,21_1
8854,futura,21_1
8855,medidas,21_1
8856,percepcion,21_1
8857,economi,21_1
8858,ca,21_1
8859,ipe,21_1
